hotel;está_cancelado ;plazo_de_llegada;fecha_de_llegada_año;fecha_de_llegada_mes;fecha_de_llegada_número_de_semana;fecha_de_llegada_día_del_mes;estancias_en_noches_de_fin_de_semana;estancias_en_noches_de_semana ;adultos;niños;bebés;comida;país;segmento_de_mercado;canal_de_distribución ;es_huésped_repetido ;cancelaciones_anteriores ;reservas_anteriores_no_canceladas;tipo_habitación_reservada;tipo_habitación_asignada ;cambios_de_reserva;tipo_de_depósito ;agente;empresa ;días_en_lista_de_espera;tipo_de_cliente ;adr;plazas_de_aparcamiento_obligatorias;total_de_solicitudes_especiales;estado_de_la_reserva;fecha_del_estado_de_la_reserva
Hotel Andina La Terraza;no;233;2023;Septiembre;36;3;1;1;2;0;0;HB;ITA;Groups;TA/TO;0;0;0;A;A;0;No Deposit;1;NULL;0;Transitorio - Fiesta;96;0;1;Check-Out;9/05/2023
Hotel Andina La Terraza;no;233;2023;Septiembre;36;3;1;1;1;0;0;HB;ITA;Groups;TA/TO;0;0;0;A;A;1;No Deposit;1;NULL;0;Transitorio - Fiesta;73;0;0;Check-Out;9/05/2023
Hotel Andina La Terraza;no;96;2023;Septiembre;36;1;1;3;3;0;0;BB;SWE;Online TA;TA/TO;0;0;0;D;D;0;No Deposit;9;NULL;0;Transitorio;166.05;0;4;Check-Out;9/05/2023
Hotel Andina La Terraza;no;138;2023;Septiembre;36;3;1;1;3;0;0;HB;ITA;Groups;TA/TO;0;0;0;A;A;1;No Deposit;1;NULL;0;Transitorio - Fiesta;139.2;0;0;Check-Out;9/05/2023
Hotel Andina La Terraza;no;144;2023;Agosto;36;31;1;4;1;0;0;BB;NOR;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;7;NULL;0;Transitorio;97.85;0;1;Check-Out;9/05/2023
Hotel Andina La Terraza;no;52;2023;Septiembre;36;1;1;3;2;0;0;HB;ESP;Online TA;TA/TO;0;0;0;D;D;0;No Deposit;9;NULL;0;Transitorio;166.5;1;2;Check-Out;9/05/2023
Hotel Andina La Terraza;no;143;2023;Agosto;36;31;1;4;2;0;0;BB;NOR;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;7;NULL;0;Transitorio;101.31;0;1;Check-Out;9/05/2023
Hotel Andina La Terraza;no;233;2023;Septiembre;36;3;1;1;2;0;0;HB;ITA;Groups;TA/TO;0;0;0;A;A;0;No Deposit;1;NULL;0;Transitorio - Fiesta;96;0;1;Check-Out;9/05/2023
Hotel Andina La Terraza;no;5;2023;Septiembre;36;3;1;1;2;0;0;HB;ITA;Groups;TA/TO;0;0;0;A;A;0;No Deposit;1;NULL;0;Transitorio - Fiesta;96;0;1;Check-Out;9/05/2023
Hotel Andina La Terraza;no;138;2023;Septiembre;36;3;1;1;2;0;0;HB;ITA;Groups;TA/TO;0;0;0;A;A;0;No Deposit;1;NULL;0;Transitorio - Fiesta;96;0;1;Check-Out;9/05/2023
Hotel Andina La Terraza;no;233;2023;Septiembre;36;3;1;1;2;0;0;HB;ITA;Groups;TA/TO;0;0;0;A;A;0;No Deposit;1;NULL;0;Transitorio - Fiesta;96;0;1;Check-Out;9/05/2023
Hotel Andina La Terraza;no;138;2023;Septiembre;36;3;1;1;2;0;0;HB;ITA;Groups;TA/TO;0;0;0;A;A;0;No Deposit;1;NULL;0;Transitorio - Fiesta;96;0;1;Check-Out;9/05/2023
Hotel Andina La Terraza;no;233;2023;Septiembre;36;3;1;1;1;0;0;HB;ITA;Groups;TA/TO;0;0;0;A;A;1;No Deposit;1;NULL;0;Transitorio - Fiesta;0;0;0;Check-Out;9/05/2023
Hotel Andina La Terraza;no;233;2023;Septiembre;36;3;1;1;2;0;0;HB;PRT;Groups;TA/TO;0;0;0;A;A;0;No Deposit;1;NULL;0;Transitorio - Fiesta;96;0;1;Check-Out;9/05/2023
Hotel Andina La Terraza;no;138;2023;Septiembre;36;3;1;1;2;0;0;HB;ITA;Groups;TA/TO;0;0;0;A;A;0;No Deposit;1;NULL;0;Transitorio - Fiesta;96;0;1;Check-Out;9/05/2023
Hotel Andina La Terraza;no;5;2023;Septiembre;36;3;1;1;2;0;0;HB;ITA;Groups;TA/TO;0;0;0;A;A;0;No Deposit;1;NULL;0;Transitorio - Fiesta;96;0;1;Check-Out;9/05/2023
Hotel Andina La Terraza;no;138;2023;Septiembre;36;3;1;1;2;0;0;HB;ITA;Groups;TA/TO;0;0;0;A;A;0;No Deposit;1;NULL;0;Transitorio - Fiesta;96;0;1;Check-Out;9/05/2023
Hotel Andina La Terraza;no;149;2023;Septiembre;36;2;1;2;2;0;0;BB;PRT;Offline TA/TO;TA/TO;0;0;0;A;A;0;No Deposit;22;NULL;0;Transitorio;80.75;0;0;Check-Out;9/05/2023
Hotel Andina La Terraza;no;233;2023;Septiembre;36;3;1;1;2;0;0;HB;ITA;Groups;TA/TO;0;0;0;A;A;0;No Deposit;1;NULL;0;Transitorio - Fiesta;96;0;1;Check-Out;9/05/2023
Hotel Andina La Terraza;no;18;2023;Septiembre;36;3;1;1;2;0;0;SC;AUS;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transitorio;127;1;2;Check-Out;9/05/2023
Hotel Andina La Terraza;no;64;2023;Septiembre;36;1;1;3;2;0;0;BB;CHE;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transitorio;107.1;1;2;Check-Out;9/05/2023
Hotel Andina La Terraza;no;233;2023;Septiembre;36;3;1;1;2;0;0;HB;ITA;Groups;TA/TO;0;0;0;A;A;0;No Deposit;1;NULL;0;Transitorio - Fiesta;96;0;1;Check-Out;9/05/2023
Hotel Andina La Terraza;no;233;2023;Septiembre;36;3;1;1;2;0;0;HB;ITA;Groups;TA/TO;0;0;0;A;A;0;No Deposit;1;NULL;0;Transitorio - Fiesta;96;0;1;Check-Out;9/05/2023
Hotel Andina La Terraza;no;44;2023;Agosto;36;29;2;5;2;0;0;BB;RUS;Online TA;TA/TO;0;0;0;D;D;0;No Deposit;9;NULL;0;Transitorio;124.46;0;0;Check-Out;9/05/2023
Hotel Andina La Terraza;no;65;2023;Agosto;36;31;1;4;0;0;0;BB;ESP;Offline TA/TO;TA/TO;0;0;0;A;K;1;No Deposit;52;NULL;0;Transitorio;0;0;0;Check-Out;9/05/2023
Hotel Andina La Terraza;no;217;2023;Septiembre;36;1;1;3;2;0;0;BB;DEU;Offline TA/TO;TA/TO;0;0;0;A;A;0;No Deposit;27;NULL;0;Transitorio - Fiesta;80.75;0;1;Check-Out;9/05/2023
Hotel Andina La Terraza;no;226;2023;Septiembre;36;1;1;3;2;0;0;BB;DEU;Offline TA/TO;TA/TO;0;0;0;A;A;1;No Deposit;27;NULL;0;Transitorio - Fiesta;80.75;0;1;Check-Out;9/05/2023
Hotel Andina La Terraza;no;169;2023;Septiembre;36;1;1;3;1;0;0;BB;DEU;Offline TA/TO;TA/TO;0;0;0;A;A;0;No Deposit;27;NULL;0;Transitorio;76.5;0;0;Check-Out;9/05/2023
Hotel Andina La Terraza;no;26;2023;Septiembre;37;4;1;0;2;0;0;BB;THA;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transitorio;122;0;2;Check-Out;9/05/2023
Hotel Andina La Terraza;no;66;2023;Septiembre;36;2;1;2;2;0;0;SC;COL;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transitorio;87.3;0;1;Check-Out;9/05/2023
Hotel Andina La Terraza;no;6;2023;Septiembre;37;4;1;0;2;0;0;SC;BEL;Directo;Directo;0;0;0;A;A;0;No Deposit;14;NULL;0;Transitorio;121.63;0;0;Check-Out;9/05/2023
Hotel Andina La Terraza;no;47;2023;Septiembre;36;2;1;2;3;0;0;BB;ESP;Online TA;TA/TO;0;0;0;D;D;0;No Deposit;9;NULL;0;Transitorio;142.2;0;3;Check-Out;9/05/2023
Hotel Andina La Terraza;no;61;2023;Septiembre;36;1;1;3;2;0;0;BB;AUT;Online TA;TA/TO;0;0;0;A;A;1;No Deposit;9;NULL;0;Transitorio;109.8;0;2;Check-Out;9/05/2023
Hotel Andina La Terraza;no;230;2023;Septiembre;36;2;1;2;1;0;0;BB;NLD;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transitorio;90.9;0;1;Check-Out;9/05/2023
Hotel Andina La Terraza;no;17;2023;Septiembre;37;4;1;0;2;0;0;BB;IRL;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transitorio;138;0;2;Check-Out;9/05/2023
Hotel Andina La Terraza;no;53;2023;Agosto;36;29;2;5;2;0;0;BB;DEU;Directo;Directo;0;0;0;D;D;0;No Deposit;14;NULL;0;Transitorio;113.05;0;0;Check-Out;9/05/2023
Hotel Andina La Terraza;no;41;2023;Agosto;36;31;1;4;2;0;0;BB;FRA;Online TA;TA/TO;0;0;0;D;A;0;No Deposit;9;NULL;0;Transitorio;123.3;0;2;Check-Out;9/05/2023
Hotel Andina La Terraza;no;83;2023;Septiembre;37;4;1;0;2;0;0;BB;PRT;Offline TA/TO;TA/TO;0;0;0;E;E;0;No Deposit;42;NULL;0;Transitorio;101.15;0;1;Check-Out;9/05/2023
Hotel Andina La Terraza;no;22;2023;Agosto;36;30;1;5;2;1;0;HB;ITA;Directo;Directo;0;0;0;E;E;1;No Deposit;14;NULL;0;Transitorio;198;1;2;Check-Out;9/05/2023
Hotel Andina La Terraza;no;83;2023;Septiembre;37;4;1;0;2;0;0;BB;PRT;Offline TA/TO;TA/TO;0;0;0;E;E;0;No Deposit;42;NULL;0;Transitorio;101.15;0;1;Check-Out;9/05/2023
Hotel Andina La Terraza;no;63;2023;Septiembre;36;1;1;3;3;0;0;BB;ESP;Online TA;TA/TO;0;0;0;D;D;0;No Deposit;9;NULL;0;Transitorio;142.2;0;2;Check-Out;9/05/2023
Hotel Andina La Terraza;no;227;2023;Agosto;36;29;2;5;2;0;0;BB;DEU;Offline TA/TO;TA/TO;0;0;0;A;A;0;No Deposit;27;NULL;0;Transitorio;80.75;0;0;Check-Out;9/05/2023
Hotel Andina La Terraza;no;230;2023;Septiembre;36;2;1;2;2;0;0;BB;DEU;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transitorio - Fiesta;96.3;0;1;Check-Out;9/05/2023
Hotel Andina La Terraza;no;230;2023;Septiembre;36;2;1;2;2;0;0;BB;DEU;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transitorio - Fiesta;96.3;0;1;Check-Out;9/05/2023
Hotel Andina La Terraza;no;230;2023;Septiembre;36;2;1;2;2;0;0;BB;DEU;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transitorio - Fiesta;96.3;0;1;Check-Out;9/05/2023
Hotel Andina La Terraza;no;58;2023;Septiembre;36;2;1;2;2;0;0;BB;ESP;Online TA;TA/TO;0;0;0;D;D;0;No Deposit;9;NULL;0;Transitorio;123.3;0;2;Check-Out;9/05/2023
Hotel Andina La Terraza;no;53;2023;Septiembre;36;3;1;1;2;0;0;BB;ISR;Online TA;TA/TO;0;0;0;D;B;0;No Deposit;9;NULL;0;Transitorio;123.3;0;2;Check-Out;9/05/2023
Hotel Andina La Terraza;no;32;2023;Septiembre;36;2;1;2;2;0;0;BB;DEU;Online TA;TA/TO;0;0;0;D;D;0;No Deposit;7;NULL;0;Transitorio;94.94;0;1;Check-Out;9/05/2023
Hotel Andina La Terraza;no;50;2023;Septiembre;36;2;1;2;3;0;0;HB;ESP;Online TA;TA/TO;0;0;0;D;D;0;No Deposit;9;NULL;0;Transitorio;193.5;0;0;Check-Out;9/05/2023
Hotel Andina La Terraza;no;228;2023;Agosto;36;31;1;4;2;0;0;BB;FRA;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transitorio;90.95;0;1;Check-Out;9/05/2023
Hotel Andina La Terraza;no;55;2023;Septiembre;36;1;1;3;3;0;0;BB;ITA;Online TA;TA/TO;0;0;0;D;D;0;No Deposit;9;NULL;0;Transitorio;142.2;0;2;Check-Out;9/05/2023
Hotel Andina La Terraza;no;46;2023;Septiembre;36;2;1;2;3;0;0;BB;BGR;Online TA;TA/TO;0;0;0;D;E;1;No Deposit;9;NULL;0;Transitorio;142.2;0;0;Check-Out;9/05/2023
Hotel Andina La Terraza;no;14;2023;Septiembre;36;2;1;2;2;0;0;BB;BEL;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transitorio;145.67;0;2;Check-Out;9/05/2023
Hotel Andina La Terraza;no;31;2023;Septiembre;36;2;1;2;2;2;0;HB;ESP;Online TA;TA/TO;0;0;0;F;F;0;No Deposit;9;NULL;0;Transitorio;233.1;0;1;Check-Out;9/05/2023
Hotel Andina La Terraza;no;77;2023;Septiembre;36;2;1;2;3;0;0;BB;FRA;Online TA;TA/TO;0;0;0;D;E;1;No Deposit;9;NULL;0;Transitorio;168.3;0;2;Check-Out;9/05/2023
Hotel Andina La Terraza;no;68;2023;Agosto;36;29;2;5;1;0;0;BB;FRA;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;7;NULL;0;Transitorio;92.35;0;1;Check-Out;9/05/2023
Hotel Andina La Terraza;no;43;2023;Septiembre;36;2;1;2;2;0;0;BB;PRT;Online TA;TA/TO;0;0;0;D;D;0;No Deposit;9;NULL;0;Transitorio;123.3;0;2;Check-Out;9/05/2023
Hotel Andina La Terraza;no;66;2023;Septiembre;36;3;1;1;2;0;0;BB;PRT;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transitorio;98.1;0;2;Check-Out;9/05/2023
Hotel Andina La Terraza;no;66;2023;Septiembre;36;2;1;2;2;0;0;SC;DEU;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transitorio;87.3;0;1;Check-Out;9/05/2023
Hotel Andina La Terraza;no;51;2023;Septiembre;37;4;1;0;2;0;0;BB;ESP;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transitorio;109.8;0;2;Check-Out;9/05/2023
Hotel Andina La Terraza;no;104;2023;Septiembre;36;2;1;2;2;0;0;BB;AUT;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transitorio;138.6;0;2;Check-Out;9/05/2023
Hotel Andina La Terraza;no;233;2023;Septiembre;36;3;1;1;2;0;0;HB;PRT;Groups;TA/TO;0;0;0;A;A;0;No Deposit;1;NULL;0;Transitorio;96;0;1;Check-Out;9/05/2023
Hotel Andina La Terraza;no;217;2023;Septiembre;36;1;1;3;2;0;0;BB;DEU;Offline TA/TO;TA/TO;0;0;0;A;A;1;No Deposit;27;NULL;0;Transitorio - Fiesta;80.75;0;1;Check-Out;9/05/2023
Hotel Andina La Terraza;no;51;2023;Agosto;36;31;1;4;2;0;0;BB;GBR;Online TA;TA/TO;0;0;0;D;D;0;No Deposit;7;NULL;0;Transitorio;90.2;0;1;Check-Out;9/05/2023
Hotel Andina La Terraza;no;12;2023;Agosto;36;29;2;5;2;0;0;BB;DEU;Online TA;TA/TO;0;0;0;D;D;0;No Deposit;7;NULL;0;Transitorio;89.32;0;1;Check-Out;9/05/2023
Hotel Andina La Terraza;no;48;2023;Agosto;36;31;1;4;2;0;0;BB;CHE;Offline TA/TO;TA/TO;0;0;0;A;A;0;No Deposit;168;NULL;0;Transitorio;85.5;0;1;Check-Out;9/05/2023
Hotel Andina La Terraza;no;173;2023;Septiembre;36;1;1;3;2;0;0;SC;GBR;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;7;NULL;0;Transitorio;84.43;0;1;Check-Out;9/05/2023
Hotel Andina La Terraza;no;14;2023;Septiembre;36;1;1;3;2;2;0;BB;ESP;Online TA;TA/TO;0;0;0;F;G;0;No Deposit;9;NULL;0;Transitorio;210;0;1;Check-Out;9/05/2023
Hotel Andina La Terraza;no;230;2023;Septiembre;36;2;1;2;2;0;0;BB;DEU;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transitorio - Fiesta;96.3;0;1;Check-Out;9/05/2023
Hotel Andina La Terraza;no;104;2023;Septiembre;36;2;1;2;2;0;0;BB;PRT;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transitorio;129.6;0;2;Check-Out;9/05/2023
Hotel Andina La Terraza;no;26;2023;Septiembre;36;3;1;1;2;0;0;BB;FRA;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transitorio;131;0;1;Check-Out;9/05/2023
Hotel Andina La Terraza;no;92;2023;Septiembre;36;2;1;2;2;1;0;BB;GBR;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transitorio;152.1;0;2;Check-Out;9/05/2023
Hotel Andina La Terraza;no;128;2023;Septiembre;36;2;1;2;2;0;0;SC;DEU;Online TA;TA/TO;0;0;0;A;A;1;No Deposit;9;NULL;0;Transitorio;118.8;0;1;Check-Out;9/05/2023
Hotel Andina La Terraza;no;36;2023;Agosto;35;27;3;6;0;0;0;SC;ESP;Online TA;TA/TO;0;0;0;A;K;2;No Deposit;9;NULL;0;Transitorio;89.2;0;2;Check-Out;9/05/2023
Hotel Andina La Terraza;no;55;2023;Septiembre;36;3;1;1;2;0;0;BB;GBR;Online TA;TA/TO;0;0;0;D;D;0;No Deposit;9;NULL;0;Transitorio;123.3;0;2;Check-Out;9/05/2023
Hotel Andina La Terraza;no;32;2023;Septiembre;36;2;1;2;2;0;0;BB;GBR;Online TA;TA/TO;0;0;0;E;E;0;No Deposit;83;NULL;0;Transitorio;116.64;0;0;Check-Out;9/05/2023
Hotel Andina La Terraza;no;15;2023;Septiembre;36;2;1;2;2;0;0;BB;NOR;Online TA;TA/TO;0;0;0;D;D;0;No Deposit;9;NULL;0;Transitorio;153;0;0;Check-Out;9/05/2023
Hotel Andina La Terraza;no;0;2023;Septiembre;37;5;1;0;2;0;0;SC;PRT;Directo;Directo;0;0;0;A;A;1;No Deposit;NULL;NULL;0;Transitorio;149;0;0;Check-Out;9/06/2023
Hotel Andina La Terraza;no;53;2023;Septiembre;36;3;2;1;3;0;0;BB;ISR;Online TA;TA/TO;0;0;0;D;B;1;No Deposit;9;NULL;0;Transitorio;142.2;0;2;Check-Out;9/06/2023
Hotel Andina La Terraza;no;130;2023;Septiembre;36;3;2;1;2;0;0;BB;GBR;Offline TA/TO;TA/TO;0;0;0;A;A;0;No Deposit;42;NULL;0;Transitorio;80.75;0;0;Check-Out;9/06/2023
Hotel Andina La Terraza;no;58;2023;Septiembre;37;5;1;0;2;0;0;SC;GBR;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transitorio;99;0;3;Check-Out;9/06/2023
Hotel Andina La Terraza;no;186;2023;Septiembre;36;2;2;2;2;0;0;BB;DEU;Offline TA/TO;TA/TO;0;0;0;A;A;0;No Deposit;16;NULL;0;Transitorio;80.75;0;0;Check-Out;9/06/2023
Hotel Andina La Terraza;no;8;2023;Septiembre;36;3;2;1;1;0;0;SC;ARG;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;7;NULL;0;Transitorio;87.53;0;1;Check-Out;9/06/2023
Hotel Andina La Terraza;no;51;2023;Septiembre;37;5;1;0;2;0;0;SC;IRL;Online TA;TA/TO;0;0;0;A;D;1;No Deposit;9;NULL;0;Transitorio;99;0;1;Check-Out;9/06/2023
Hotel Andina La Terraza;no;208;2023;Septiembre;36;3;2;1;2;0;0;HB;ITA;Online TA;TA/TO;0;0;0;A;A;1;No Deposit;9;NULL;0;Transitorio;161.1;0;1;Check-Out;9/06/2023
Hotel Andina La Terraza;no;200;2023;Septiembre;36;1;2;3;2;0;0;HB;PRT;Online TA;TA/TO;0;0;0;A;A;1;No Deposit;9;NULL;0;Transitorio;146.37;0;1;Check-Out;9/06/2023
Hotel Andina La Terraza;no;49;2023;Septiembre;37;4;2;0;2;0;0;BB;SWE;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transitorio;109.8;0;3;Check-Out;9/06/2023
Hotel Andina La Terraza;no;61;2023;Septiembre;36;2;2;2;2;0;0;BB;DNK;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;8;NULL;0;Transitorio;118.8;1;1;Check-Out;9/06/2023
Hotel Andina La Terraza;no;11;2023;Septiembre;37;5;1;0;1;0;0;BB;DEU;Corporativo;Corporativo;0;0;0;A;A;0;No Deposit;NULL;292;0;Transitorio - Fiesta;112.88;0;0;Check-Out;9/06/2023
Hotel Andina La Terraza;no;33;2023;Septiembre;36;3;2;1;2;2;0;BB;ESP;Online TA;TA/TO;0;0;0;F;F;0;No Deposit;9;NULL;0;Transitorio;190.8;1;0;Check-Out;9/06/2023
Hotel Andina La Terraza;no;5;2023;Septiembre;37;5;1;0;3;0;0;BB;CHN;Directo;Directo;0;0;0;D;D;0;No Deposit;NULL;NULL;0;Transitorio;150;0;3;Check-Out;9/06/2023
Hotel Andina La Terraza;no;63;2023;Septiembre;36;1;2;3;2;0;0;BB;ESP;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transitorio;107.1;0;2;Check-Out;9/06/2023
Hotel Andina La Terraza;no;62;2023;Septiembre;36;3;2;1;2;0;0;BB;USA;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transitorio;109.8;0;2;Check-Out;9/06/2023
Hotel Andina La Terraza;no;48;2023;Septiembre;37;4;2;0;2;1;0;BB;PRT;Online TA;TA/TO;0;0;0;B;B;0;No Deposit;9;NULL;0;Transitorio;126;0;1;Check-Out;9/06/2023
Hotel Andina La Terraza;no;52;2023;Septiembre;37;5;1;0;2;1;0;SC;CN;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;11;NULL;0;Transitorio;79.2;0;0;Check-Out;9/06/2023
Hotel Andina La Terraza;no;133;2023;Septiembre;37;4;2;0;2;0;0;BB;NLD;Offline TA/TO;TA/TO;0;0;0;A;A;0;No Deposit;83;NULL;0;Transitorio;97.92;0;0;Check-Out;9/06/2023
Hotel Andina La Terraza;no;174;2023;Septiembre;36;2;2;2;2;0;0;BB;SWE;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transitorio;119.85;0;1;Check-Out;9/06/2023
Hotel Andina La Terraza;no;180;2023;Septiembre;36;3;2;1;2;0;0;BB;NLD;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transitorio - Fiesta;126.9;0;1;Check-Out;9/06/2023
Hotel Andina La Terraza;no;174;2023;Septiembre;36;2;2;2;2;0;0;BB;SWE;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transitorio;119.85;0;1;Check-Out;9/06/2023
Hotel Andina La Terraza;no;174;2023;Septiembre;36;2;2;2;2;0;0;BB;SWE;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transitorio;119.85;0;1;Check-Out;9/06/2023
Hotel Andina La Terraza;no;18;2023;Septiembre;37;4;2;0;2;0;0;BB;POL;Online TA;TA/TO;0;0;0;A;A;1;No Deposit;9;NULL;0;Transitorio;122.5;0;3;Check-Out;9/06/2023
Hotel Andina La Terraza;no;15;2023;Septiembre;37;5;1;0;2;0;0;SC;FRA;Online TA;TA/TO;0;0;0;A;A;1;No Deposit;9;NULL;0;Transitorio;119;0;0;Check-Out;9/06/2023
Hotel Andina La Terraza;no;222;2023;Septiembre;36;3;2;1;2;0;0;BB;DEU;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transitorio - Fiesta;99.6;0;1;Check-Out;9/06/2023
Hotel Andina La Terraza;no;222;2023;Septiembre;36;3;2;1;2;0;0;BB;DEU;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transitorio - Fiesta;99.6;0;1;Check-Out;9/06/2023
Hotel Andina La Terraza;no;180;2023;Septiembre;36;3;2;1;2;0;0;BB;NLD;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transitorio - Fiesta;135.9;1;1;Check-Out;9/06/2023
Hotel Andina La Terraza;no;42;2023;Agosto;36;30;2;5;2;1;0;BB;ESP;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transitorio;135;1;2;Check-Out;9/06/2023
Hotel Andina La Terraza;no;23;2023;Septiembre;37;5;1;0;2;0;0;BB;USA;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;7;NULL;0;Transitorio;93.94;0;1;Check-Out;9/06/2023
Hotel Andina La Terraza;no;1;2023;Septiembre;37;5;1;0;2;0;0;SC;PRT;Directo;Directo;0;0;0;A;A;1;No Deposit;NULL;NULL;0;Transitorio;125.25;0;0;Check-Out;9/06/2023
Hotel Andina La Terraza;no;58;2023;Septiembre;37;5;1;0;2;0;0;SC;GBR;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transitorio;99;0;3;Check-Out;9/06/2023
Hotel Andina La Terraza;no;11;2023;Septiembre;37;5;1;0;1;0;0;BB;DEU;Corporativo;Corporativo;0;0;0;A;A;0;No Deposit;NULL;292;0;Transitorio - Fiesta;112.88;0;0;Check-Out;9/06/2023
Hotel Andina La Terraza;no;91;2023;Septiembre;37;4;2;0;3;0;0;BB;ITA;Online TA;TA/TO;0;0;0;D;D;0;No Deposit;9;NULL;0;Transitorio;168.3;0;1;Check-Out;9/06/2023
Hotel Andina La Terraza;no;51;2023;Septiembre;36;3;2;1;2;0;0;BB;GBR;Offline TA/TO;TA/TO;0;0;0;D;D;0;No Deposit;28;NULL;0;Transitorio;96.3;0;1;Check-Out;9/06/2023
Hotel Andina La Terraza;no;81;2023;Septiembre;36;3;2;1;2;0;0;SC;ESP;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transitorio;125.1;0;2;Check-Out;9/06/2023
Hotel Andina La Terraza;no;68;2023;Septiembre;37;4;2;0;2;0;1;SC;BRA;Online TA;TA/TO;0;0;0;A;A;1;No Deposit;9;NULL;0;Transitorio;87.3;0;2;Check-Out;9/06/2023
Hotel Andina La Terraza;no;48;2023;Septiembre;37;4;2;0;2;0;0;BB;PRT;Online TA;TA/TO;0;0;0;B;B;0;No Deposit;9;NULL;0;Transitorio;109.8;0;1;Check-Out;9/06/2023
Hotel Andina La Terraza;no;64;2023;Septiembre;36;2;2;2;2;0;0;BB;DEU;Offline TA/TO;TA/TO;0;0;0;A;A;0;No Deposit;159;NULL;0;Transitorio;109.8;0;0;Check-Out;9/06/2023
Hotel Andina La Terraza;no;65;2023;Septiembre;36;2;2;2;2;1;0;BB;ESP;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transitorio;114.3;0;3;Check-Out;9/06/2023
Hotel Andina La Terraza;no;174;2023;Septiembre;36;2;2;2;2;0;0;BB;SWE;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transitorio;119.85;0;1;Check-Out;9/06/2023
Hotel Andina La Terraza;no;5;2023;Septiembre;36;3;2;1;2;2;0;BB;ESP;Online TA;TA/TO;0;0;0;F;F;0;No Deposit;8;NULL;0;Transitorio;209.7;0;1;Check-Out;9/06/2023
Hotel Andina La Terraza;no;36;2023;Septiembre;37;6;0;3;2;1;0;BB;IRN;Online TA;TA/TO;0;0;0;A;A;1;No Deposit;157;NULL;0;Transitorio;99.68;0;0;Check-Out;9/09/2023
Hotel Andina La Terraza;no;63;2023;Septiembre;37;6;0;0;2;0;1;SC;BRA;Directo;Directo;0;0;0;A;A;0;No Deposit;NULL;NULL;0;Transitorio;0;0;2;Check-Out;9/06/2023
Hotel Andina La Terraza;no;55;2023;Agosto;36;30;2;6;2;0;0;BB;DEU;Offline TA/TO;TA/TO;0;0;0;A;A;0;No Deposit;168;NULL;0;Transitorio;85.5;0;0;Check-Out;9/07/2023
